customercategory,subcategories,productshortname,producttype,size_1,size_2,size_3,size_4,conditionresponse1,conditionresponse2,conditionresponse3,conditionresponse4,additional_1,additional_2,industrycategory,additional_4,industrycategory,brand_1,brand_2,brand_3,brand_4,other,data_erase,package_required,sponsored_pickup,sponsored_dropoff,sponsered_program,dg_itemdanger,auto_put_aside,void_pick_up,void_drop_off,void_post_back,void_kerbside,dg_surcharge,donatable,other_surcharge,description,handle_pack_instruction,weight_size_1,weight_size_2,weight_size_3,weight_size_4,volume_size_1,volume_size_2,volume_size_3,volume_size_4,length/height_1,length/height_2,length/height_3,length/height_4,width_1,width_2,width_3,width_4,depth_1,depth_2,depth_3,depth_4,is_by_catch,by_catch_owners,product-sets,enabled,sizes,weights,weightcheck,lengths,widths,depth,dimsenquiry,gooddata?,error,combo,countinitemsets,vinniessets,activgroupset,councils,ecocycleptyltd,sims,tesammaustraliaptyltd,cleanaway,toxfree,generic,"densitycheck-size1
(defaultis999)","densitycheck-size2
(defaultis999)","densitycheck-size3
(defaultis999)","densitycheck-size4
(defaultis999)",flaggeddensity,ecocycleptyltd.1,sims.1,tesammaustraliaptyltd.1,cleanaway.1,toxfree.1,checker,checker.1
Computer and Electronics,Photography and Imaging,Webcam,Under-sink,Small,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Webcams are typically small cameras that sit on a desk, attach to a user's monitor, or are built into the hardware. Types of Webcams may include separate microphones or have on built in.",Please ensure that the appliance is clean and does not have any food remains,0.5,15.0,30.0,75.0,35.0,,,,10.0,30.0,30.0,100.0,10.0,30.0,30.0,165.0,8.0,70.0,100.0,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Webcam,20,e-waste,Micro,Small ewaste,0,0,0,0,0,0,625.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Furniture,Office Equipment,White Board,Under-sink,Portable,Floorstanding,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"White boards have recyclable components that can be re-used in the supply chain. Where possible, it is best to remove the white board from the stand to reduce the size for shipping. ",Please ensure that the appliance is clean and does not have any food remains,3.0,8.0,30.0,75.0,35.0,,,,90.0,180.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,White Board,3,furniture,ExtraLarge,0,0,0,0,0,0,0,256.4102564,162.8001628,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Furniture,Office Equipment,White Board - with wheels,Under-sink,Portable,Floorstanding,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes sketch boards, school whiteboards or home whiteboards.",Please ensure that the appliance is clean and does not have any food remains,3.0,8.0,30.0,75.0,35.0,,,,90.0,180.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,White Board - with wheels,3,furniture,ExtraLarge,0,0,0,0,0,0,0,256.4102564,162.8001628,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Furniture,Office Equipment,White Board - with wheels (dis-assembled),Under-sink,Portable,Floorstanding,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes sketch boards, school whiteboards or home whiteboards.",Please ensure that the appliance is clean and does not have any food remains,3.0,8.0,30.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,White Board - with wheels (dis-assembled),3,furniture,ExtraLarge,0,0,0,0,0,0,0,512.8205128,325.6003256,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Networking,Wi Fi Router,Under-sink,Portable,Floorstanding,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A wireless router, also known as a Wi-Fi hub, is the small electronic device supplied by your internet service provider that allows you to connect to the internet",Please ensure that the appliance is clean and does not have any food remains,5.0,8.0,30.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Wi Fi Router,18,e-waste,Micro,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Gaming,Wii,Under-sink,Portable,Floorstanding,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This includes all models of Wii,Please ensure that the appliance is clean and does not have any food remains,2.0,8.0,30.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Wii,22,e-waste,Small,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Materials and Packaging,Glass,Windscreen,Vehicle,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This includes all models, makes and sizes of windscreens",Please ensure that the appliance is clean and does not have any food remains,5.0,10.0,20.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,WindscreenVehicle,set not required,0,ExtraLarge,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Building and Construction,Building Materials,Wire,Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Includes wire that is loose or on a reel. ,Please ensure that the appliance is clean and does not have any food remains,5.0,10.0,25.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,WireSteel,4,0,Large,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Networking,Wireless-access Point,Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"An access point is a device that creates a wireless local area network, or WLAN, usually in an office or large building to extend the wireless coverage around your home or office.",Please ensure that the appliance is clean and does not have any food remains,5.0,10.0,25.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Wireless-access Point,18,e-waste,Micro,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Textiles and Apparel,Fabrics,Wool,Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Minor Wear and Tear No Rips or Stains,Some Stains / Tear / Scratches ,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Woven yarns that are soft, fuzzy and may have a rough texture","Handling: Pack in cartons only, do not use bags for shipping purposes.",5.0,10.0,25.0,75.0,35.0,,,,45.0,90.0,30.0,100.0,65.0,91.0,30.0,165.0,2.0,3.0,100.0,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Wool,3,household,Small,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Gaming,Xbox Console,Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This includes all models of Xbox Console,"Handling: Pack in cartons only, do not use bags for shipping purposes.",5.0,10.0,25.0,75.0,35.0,,,,20.0,90.0,30.0,100.0,30.0,91.0,30.0,165.0,10.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Xbox Console,22,e-waste,Small,ewaste,0,0,0,0,0,0,833.3333333,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Photography and Imaging,X-Ray Machine,Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electrical items contain valuable materials that can be salvaged through recycling. Doing so improves environmental outcomes and drives circular supply chain innovation.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,600.0,10.0,25.0,75.0,35.0,,,,400.0,90.0,30.0,100.0,300.0,91.0,30.0,165.0,250.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,X-Ray Machine,6,0,ExtraLarge,ewaste,0,0,0,0,0,0,20.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Computer and Electronics,Photography and Imaging,X-Ray Machine (dis-assembled),Steel,Small Box up to 5kgs,Medium Box 6 - 10kgs,Large Box 11-25kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electrical items contain valuable materials that can be salvaged through recycling. Doing so improves environmental outcomes and drives circular supply chain innovation.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,600.0,10.0,25.0,75.0,35.0,,,,200.0,90.0,30.0,100.0,300.0,91.0,30.0,165.0,250.0,3.0,100.0,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,X-Ray Machine (dis-assembled),6,0,ExtraLarge,ewaste,0,0,0,0,0,0,40.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Cricket bat,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes cricket bats of any kind.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.9,1.3,1.8,75.0,35.0,,,,64.0,76.0,87.0,100.0,8.5,9.5,11.0,165.0,5.0,6.0,6.5,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Cricket bat,3,outdoor,Small,0,0,0,0,0,0,0,330.8823529,300.0923361,289.3658066,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Basketball,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes basketballs of any kind.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.2,0.2,75.0,35.0,,,,16.0,18.0,22.0,100.0,16.0,18.0,22.0,165.0,16.0,19.0,22.0,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Basketball,3,outdoor,Small,0,0,0,0,0,0,0,48.828125,32.48862898,18.78287002,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Soccer ball,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes soccer balls of any kind,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.3,0.3,75.0,35.0,,,,15.0,18.0,23.0,100.0,15.0,18.0,23.0,165.0,15.0,18.0,23.0,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Soccer ball,3,outdoor,Small,0,0,0,0,0,0,0,59.25925926,51.44032922,24.65685872,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Football,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes footballs of any kind.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.3,0.3,75.0,35.0,,,,24.0,26.0,28.0,100.0,13.0,15.0,16.5,165.0,13.0,15.0,16.5,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Football,3,outdoor,Small,0,0,0,0,0,0,0,49.30966469,51.28205128,39.35458481,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Fishing rods,Steel,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes fly rods, casting rods and sea fishing rods.",Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,5.0,10.0,20.0,75.0,35.0,,,,24.0,26.0,28.0,100.0,13.0,15.0,16.5,165.0,13.0,15.0,16.5,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Fishing rods,3,outdoor,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Roller Blades,Steel,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes hockey roller blades, racing roller blades and recreational blades.",Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,5.0,10.0,20.0,75.0,35.0,,,,24.0,26.0,28.0,100.0,13.0,15.0,16.5,165.0,13.0,15.0,16.5,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Roller Blades,3,outdoor,Small,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Cricket Stumps,Steel,Junior,Senior,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes cricket stumps of any kind,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,2.0,3.0,20.0,75.0,35.0,,,,68.0,71.0,28.0,100.0,20.0,23.0,16.5,165.0,3.5,3.8,16.5,8.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Cricket Stumps,3,outdoor,Medium,0,0,0,0,0,0,0,420.1680672,483.4498985,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Golf Clubs,Steel,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes putters, drivers, pitching wedges, irons and sand wedges.",Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,5.0,10.0,20.0,75.0,35.0,,,,68.0,71.0,28.0,100.0,20.0,23.0,16.5,165.0,3.5,3.8,16.5,8.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Golf Clubs,4,outdoor,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Golf balls,Steel,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes golf balls of any kind.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.1,10.0,20.0,75.0,35.0,,,,5.0,71.0,28.0,100.0,5.0,23.0,16.5,165.0,5.0,3.8,16.5,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Golf balls,3,outdoor,Small,0,0,0,0,0,0,0,800.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Skateboard,Steel,< 5 kgs,6 -10 kgs,11-20 kgs,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes long boards, trick boards and penny boards.",Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,2.3,10.0,20.0,75.0,35.0,,,,80.0,71.0,28.0,100.0,20.0,23.0,16.5,165.0,12.0,3.8,16.5,8.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Skateboard,3,outdoor,Small,0,0,0,0,0,0,0,119.7916667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Baseball bat - aluminium,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes baseball bats made of aluminium only,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.3,0.4,75.0,35.0,,,,63.0,76.0,86.0,100.0,6.0,7.0,8.0,165.0,6.0,7.0,8.0,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Baseball bat - aluminium,5,outdoor,Small,0,0,0,0,0,0,0,88.18342152,80.55853921,72.6744186,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Baseball bat - timber,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes baseball bats made of timber only,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.3,0.4,75.0,35.0,,,,63.0,76.0,86.0,100.0,6.0,7.0,8.0,165.0,6.0,7.0,8.0,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Baseball bat - timber,4,outdoor,Small,0,0,0,0,0,0,0,88.18342152,80.55853921,72.6744186,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Leisure and Sports,Sporting Equipment,Hockey stick,Steel,Kid,Youth,Adult,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes hockey sticks of any kind.,Handling: Ensure no broken glass is exposed and Item is fully packed and protected for downstream processing.,0.2,0.3,0.4,75.0,35.0,,,,70.0,80.0,94.0,100.0,12.0,13.0,14.0,165.0,4.0,4.0,5.0,8.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Hockey stick,3,outdoor,Small,0,0,0,0,0,0,0,59.52380952,72.11538462,60.79027356,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
